Year,Month,Temperature (°C),Max_Temp_C,Min_Temp_C
1994,12,16.91,29.39,0.0
1995,1,14.77,27.39,3.61
1995,2,19.62,32.5,7.22
1995,3,21.13,29.11,15.0
1995,4,29.91,42.89,16.11
1995,5,34.99,42.11,24.11
1995,6,33.24,46.5,25.0
1995,7,30.06,42.39,24.11
1995,8,27.56,34.72,23.61
1995,9,27.83,34.5,22.22
1995,10,26.17,35.72,13.39
1995,11,20.75,31.22,8.78
1995,12,17.7,30.11,7.28
1996,1,17.06,26.28,4.39
1996,2,19.23,33.5,6.61
1996,3,26.66,40.22,13.39
1996,4,30.53,41.89,14.0
1996,5,34.11,45.11,22.5
1996,6,33.31,45.39,22.22
1996,7,29.12,37.11,20.0
1996,8,26.94,33.72,23.39
1996,9,27.81,35.89,20.72
1996,10,25.59,35.5,14.61
1996,11,21.03,33.22,8.5
1996,12,15.0,28.28,3.5
1997,1,15.18,27.0,4.5
1997,2,18.94,34.11,6.72
1997,3,25.24,36.78,12.72
1997,4,29.72,41.61,16.22
1997,5,33.29,43.22,21.61
1997,6,32.79,41.78,24.5
1997,7,28.28,37.28,20.39
1997,8,27.42,33.72,23.39
1997,9,27.52,36.39,19.78
1997,10,24.69,33.22,14.78
1997,11,21.73,30.61,13.11
1997,12,15.92,25.5,8.22
1998,1,15.7,26.61,5.11
1998,2,20.22,31.5,7.61
1998,3,23.16,36.0,10.72
1998,4,31.38,40.78,17.61
1998,5,35.98,46.22,21.61
1998,6,34.63,45.11,23.22
1998,7,28.65,36.39,22.72
1998,8,28.25,37.0,22.61
1998,9,28.43,34.39,23.0
1998,10,28.18,35.22,15.61
1998,11,22.52,33.11,9.39
1998,12,18.15,29.61,7.39
1999,1,16.95,31.89,4.0
1999,2,20.92,33.61,9.0
1999,3,27.65,40.28,11.0
1999,4,33.13,44.11,19.61
1999,5,35.04,45.5,23.61
1999,6,32.75,41.61,25.11
1999,7,28.85,39.89,23.5
1999,8,27.95,34.39,24.0
1999,9,27.46,33.78,23.61
1999,10,26.4,34.61,18.5
1999,11,22.4,33.11,9.89
1999,12,17.33,28.11,7.11
2000,1,17.1,30.0,2.39
2000,2,19.45,34.11,7.61
2000,3,25.13,37.22,11.11
2000,4,33.49,42.61,19.61
2000,5,33.73,44.28,23.11
2000,6,29.81,37.22,22.5
2000,7,28.06,38.61,23.11
2000,8,28.68,35.61,23.72
2000,9,27.44,34.78,21.0
2000,10,27.25,37.5,15.0
2000,11,22.54,36.0,10.78
2000,12,17.08,30.11,5.11
2001,1,16.65,32.5,4.78
2001,2,19.78,33.78,5.22
2001,3,27.15,39.11,13.61
2001,4,29.62,43.22,17.22
2001,5,34.13,43.78,20.72
2001,6,29.53,39.39,22.72
2001,7,27.46,35.11,23.78
2001,8,28.53,34.61,23.0
2001,9,29.42,39.61,21.72
2001,10,26.78,35.39,17.61
2001,11,20.72,34.0,9.0
2001,12,17.53,29.78,6.61
2002,1,16.32,31.28,4.0
2002,2,19.67,30.61,6.28
2002,3,26.06,38.78,11.89
2002,4,31.78,42.22,19.22
2002,5,35.97,45.28,24.72
2002,6,32.7,42.89,24.89
2002,7,31.42,40.22,23.72
2002,8,27.43,36.89,16.11
2002,9,27.25,34.5,19.61
2002,10,26.16,36.89,15.72
2002,11,21.58,34.0,9.61
2002,12,18.4,30.61,7.0
2003,1,14.68,30.0,2.0
2003,2,19.56,33.61,10.11
2003,3,24.02,37.22,9.0
2003,4,31.19,42.0,19.5
2003,5,34.47,44.61,22.0
2003,6,33.23,45.61,20.39
2003,7,28.6,35.72,23.0
2003,8,27.82,35.78,23.28
2003,9,26.37,33.39,23.0
2003,10,25.19,34.61,16.11
2003,11,22.78,33.11,10.0
2003,12,19.64,30.89,5.5
2004,1,17.88,28.0,5.11
2004,2,21.73,34.61,5.0
2004,3,28.09,41.11,12.0
2004,4,32.08,42.22,19.0
2004,5,35.26,44.72,20.11
2004,6,31.24,45.0,21.72
2004,7,29.19,39.22,23.11
2004,8,27.43,34.0,23.89
2004,9,28.54,36.72,22.61
2004,10,25.11,37.61,16.11
2004,11,21.66,36.22,11.11
2004,12,17.72,28.39,5.39
2005,1,16.58,28.0,5.0
2005,2,20.28,33.5,6.0
2005,3,26.06,38.22,15.89
2005,4,30.24,42.0,15.78
2005,5,34.25,45.39,21.11
2005,6,34.31,45.0,25.0
2005,7,27.91,35.61,23.22
2005,8,28.14,35.72,22.89
2005,9,27.76,35.72,20.39
2005,10,25.54,38.61,14.22
2005,11,20.59,30.89,9.22
2005,12,16.52,29.22,5.61
2006,1,16.41,30.72,4.72
2006,2,22.7,36.22,9.61
2006,3,24.22,38.0,13.78
2006,4,30.93,42.11,16.39
2006,5,34.54,44.61,21.0
2006,6,33.16,42.78,25.0
2006,7,27.94,36.22,23.5
2006,8,27.44,34.11,23.72
2006,9,28.29,36.0,21.0
2006,10,27.28,38.0,17.22
2006,11,22.21,32.61,10.11
2006,12,18.13,32.0,7.5
2007,1,16.97,32.89,5.22
2007,2,19.93,33.5,10.0
2007,3,24.33,39.22,11.61
2007,4,32.12,42.22,19.0
2007,5,33.93,45.28,24.11
2007,6,33.22,45.5,25.11
2007,7,28.61,36.0,23.5
2007,8,27.63,35.0,23.72
2007,9,28.08,35.11,21.78
2007,10,25.67,35.11,16.22
2007,11,21.44,33.39,9.72
2007,12,17.53,29.11,5.11
2008,1,16.85,31.72,5.39
2008,2,18.54,33.61,4.89
2008,3,27.3,38.78,13.11
2008,4,30.66,42.61,18.61
2008,5,33.92,43.5,21.0
2008,6,29.2,41.72,19.0
2008,7,27.65,34.11,22.5
2008,8,28.14,34.61,21.61
2008,9,28.3,36.0,21.72
2008,10,26.59,36.28,13.78
2008,11,21.43,33.22,9.61
2008,12,18.79,31.72,7.89
2009,1,18.09,31.5,7.11
2009,2,21.12,34.11,9.11
2009,3,26.31,37.61,13.11
2009,4,30.87,43.22,17.72
2009,5,34.65,44.78,23.0
2009,6,35.84,44.89,25.28
2009,7,28.92,36.5,23.39
2009,8,29.12,36.0,23.39
2009,9,28.93,37.0,22.11
2009,10,25.09,34.28,12.5
2009,11,21.07,33.78,9.61
2009,12,17.85,29.0,6.61
2010,1,14.12,28.0,3.39
2010,2,20.05,34.39,8.28
2010,3,28.01,40.61,14.72
2010,4,33.1,43.89,20.5
2010,5,35.99,46.22,20.0
2010,6,35.32,44.89,23.5
2010,7,29.72,39.11,23.11
2010,8,28.58,35.22,23.39
2010,9,27.49,33.89,19.89
2010,10,26.41,36.11,15.28
2010,11,23.37,33.61,12.39
2010,12,16.94,28.72,6.11
2011,1,14.86,30.22,1.78
2011,2,20.14,33.89,8.22
2011,3,26.35,39.72,12.28
2011,4,30.52,41.22,17.28
2011,5,35.13,45.28,21.78
2011,6,29.74,44.11,23.22
2011,7,28.61,35.89,23.5
2011,8,28.03,34.28,23.78
2011,9,27.41,33.5,22.22
2011,10,25.96,34.61,13.89
2011,11,21.8,33.5,11.11
2011,12,16.72,30.5,4.78
2012,1,15.28,27.11,4.0
2012,2,19.19,34.22,4.28
2012,3,25.19,39.89,11.11
2012,4,31.62,42.0,20.5
2012,5,35.02,45.72,22.72
2012,6,35.58,46.28,24.89
2012,7,29.0,42.89,23.0
2012,8,27.67,34.89,23.61
2012,9,27.68,34.78,21.78
2012,10,25.55,36.22,13.72
2012,11,20.37,31.5,10.0
2012,12,17.12,30.0,3.72
2013,1,15.19,30.22,0.39
2013,2,19.0,33.11,7.0
2013,3,24.85,36.72,11.0
2013,4,30.13,41.61,17.78
2013,5,35.87,45.78,20.89
2013,6,30.41,42.78,22.0
2013,7,28.12,34.5,22.61
2013,8,27.08,33.89,22.28
2013,9,28.5,35.28,23.39
2013,10,25.4,33.22,16.39
2013,11,19.99,32.39,10.11
2013,12,17.3,28.78,8.72
2014,1,15.28,25.39,8.0
2014,2,17.73,29.61,8.0
2014,3,23.85,37.39,13.0
2014,4,30.17,43.0,19.61
2014,5,33.7,45.22,23.39
2014,6,34.24,48.39,26.0
2014,7,29.68,43.22,23.61
2014,8,29.03,37.11,24.61
2014,9,28.18,36.0,22.22
2014,10,25.95,35.28,18.61
2014,11,21.29,32.11,11.0
2014,12,15.55,29.5,5.0
2015,1,14.01,25.5,5.61
2015,2,20.47,33.72,9.0
2015,3,23.36,38.89,13.22
2015,4,28.88,42.72,19.0
2015,5,34.14,44.22,23.0
2015,6,32.59,44.89,23.39
2015,7,28.92,36.89,24.0
2015,8,28.39,35.28,22.5
2015,9,29.01,36.28,21.22
2015,10,27.13,38.11,15.39
2015,11,23.5,32.78,13.5
2015,12,17.11,32.39,5.0
2016,1,17.09,30.61,4.89
2016,2,21.07,34.22,7.89
2016,3,26.1,39.22,15.0
2016,4,33.06,43.22,21.0
2016,5,34.4,44.61,22.11
2016,6,34.08,44.0,25.5
2016,7,28.08,39.0,23.5
2016,8,27.43,34.39,22.5
2016,9,27.76,33.78,23.39
2016,10,25.96,34.22,14.78
2016,11,20.66,30.78,10.78
2016,12,16.83,28.61,6.89
2017,1,16.44,28.61,4.28
2017,2,20.4,33.61,9.89
2017,3,25.5,41.0,12.0
2017,4,32.67,43.22,19.22
2017,5,34.89,44.61,22.0
2017,6,32.81,45.61,24.0
2017,7,27.74,35.39,22.28
2017,8,28.59,34.0,24.5
2017,9,28.96,35.78,23.78
2017,10,27.78,36.78,17.22
2017,11,21.39,31.0,9.22
2017,12,17.39,27.39,7.5
2018,1,16.04,28.0,4.0
2018,2,21.03,34.61,10.0
2018,3,26.8,39.0,14.39
