Year,Month,Temperature (°C),Max_Temp_C,Min_Temp_C
2024,2,15.11,26.78,5.0
2024,3,20.13,34.11,6.28
2024,4,27.13,40.72,15.22
2024,5,33.45,46.61,16.78
2024,6,34.56,46.0,22.5
2024,7,31.57,38.72,24.89
2024,8,29.66,38.5,23.61
2024,9,28.81,37.28,22.89
2024,10,26.2,36.78,17.28
2024,11,20.09,34.72,8.0
2024,12,13.29,28.61,3.78
